STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981010,66, , ,0,2400,53, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981011,74, , ,0,2400,54, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981011,74, , ,0,1700,52, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981011,72, , ,0,1700,51, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981011,65, , ,0,1900,51, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981011,74, , ,0,2400,50, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981012,70, , ,0,2400,55, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981012,71, , ,0,1700,59, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981012,68, , ,0,1700,52, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981012,69, , ,0,1900,50, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981012,69, , ,0,2400,52, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981013,70, , ,0,2400,56, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981013,73, , ,0,1700,55, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981013,68, , ,0,1700,51, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981013,66, , ,0,1900,51, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981013,68, , ,0,2400,52, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981014,65, , ,0,2400,52, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981014,72, , ,0,1700,52, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981014,62, , ,0,1700,47, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981014,66, , ,0,1900,48, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981014,64, , ,0,2400,43, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981015,68, , ,0,2400,46, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981015,68, , ,0,1700,42, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981015,63, , ,0,1700,45, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981015,62, , ,0,1900,40, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981015,65, , ,0,2400,42, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981016,69, , ,0,2400,45, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981016,68, , ,0,1700,44, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981016,65, , ,0,1700,40, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981016,62, , ,0,1900,40, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981016,67, , ,0,2400,38, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981017,74, , ,0,2400,47, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981017,69, , ,0,1700,44, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981017,68, , ,0,1700,40, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981017,63, , ,0,1900,42, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981017,70, , ,0,2400,38, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981018,78, , ,0,2400,52, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981018,77, , ,0,1700,44, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981018,75, , ,0,1700,54, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981018,75, , ,0,1900,42, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981018,78, , ,0,2400,45, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981019,71, , ,0,2400,60, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981019,74, , ,0,1700,62, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981019,70, , ,0,1700,57, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981019,75, , ,0,1900,42, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981019,73, , ,0,2400,52, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981020,71, , ,0,2400,53, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981020,71, , ,0,1700,50, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981020,67, , ,0,1700,53, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981020,61, , ,0,1900,53, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981020,69, , ,0,2400,43, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981021,64, , ,0,2400,52, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981021,76, , ,0,1700,52, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981021,61, , ,0,1700,51, ,I,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981021,67, , ,0,1900,49, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981021,62, , ,0,2400,43, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981022,56, , ,0,2400,43, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981022,60, , ,0,1700,52, ,I,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981022,50, , ,0,1700,42, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981022,61, , ,0,1900,42, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981022,54, , ,0,2400,37, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981023,64, , ,0,2400,40, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981023,60, , ,0,1700,38, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981023,60, , ,0,1700,39, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981023,51, , ,0,1900,35, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981023,62, , ,0,2400,33, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981024,73, , ,0,2400,48, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981024,70, , ,0,1700,44, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981024,69, , ,0,1700,45, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981024,60, , ,0,1900,37, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981024,71, , ,0,2400,37, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981025,73, , ,0,2400,50, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981025,72, , ,0,1700,44, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981025,71, , ,0,1700,38, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981025,69, , ,0,1900,41, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981025,73, , ,0,2400,38, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981026,74, , ,0,2400,54, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981026,72, , ,0,1700,42, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981026,70, , ,0,1700,45, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981026,69, , ,0,1900,41, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981026,70, , ,0,2400,42, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981027,64, , ,0,2400,53, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981027,64, , ,0,1700,53, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981027,61, , ,0,1700,49, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981027,70, , ,0,1900,54, ,I,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981027,63, , ,0,2400,52, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981028,69, , ,0,2400,53, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981028,69, , ,0,1700,54, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981028,69, , ,0,1700,54, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981028,62, , ,0,1900,51, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981028,68, , ,0,2400,52, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981029,66, , ,0,2400,48, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981029,66, , ,0,1700,44, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981029,62, , ,0,1700,42, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981029,68, , ,0,1900,52, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981029,64, , ,0,2400,37, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981030,67, , ,0,2400,42, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981030,64, , ,0,1700,40, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981030,63, , ,0,1700,36, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981030,61, , ,0,1900,37, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981030,66, , ,0,2400,33, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981031,65, , ,0,2400,41, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981031,66, , ,0,1700,38, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981031,63, , ,0,1700,41, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981031,63, , ,0,1900,44, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981031,66, , ,0,2400,31, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981101,66, , ,0,2400,43, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981101,64, , ,0,1700,38, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981101,60, , ,0,1700,43, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981101,62, , ,0,1900,38, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981101,64, , ,0,2400,33, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981102,62, , ,0,2400,44, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981102,60, , ,0,1700,42, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981102,57, , ,0,1700,44, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981102,62, , ,0,1900,39, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981102,62, , ,0,2400,35, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981103,52, , ,0,2400,40, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981103,60, , ,0,1700,42, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981103,47, , ,0,1700,40, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981103,62, , ,0,1900,39, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981103,47, , ,0,2400,42, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981104,54, , ,0,2400,36, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981104,62, , ,0,1700,40, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981104,50, , ,0,1700,33, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981104,49, , ,0,1900,30, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981104,52, , ,0,2400,27, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981105,50, , ,0,2400,30, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981105,60, , ,0,1700,32, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981105,45, , ,0,1700,28, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981105,49, , ,0,1900,26, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981105,49, , ,0,2400,24, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981106,51, , ,0,2400,34, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981106,70, , ,0,1700,24, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981106,49, , ,0,1700,34, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981106,45, , ,0,1900,28, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981106,51, , ,0,2400,29, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981107,54, , ,0,2400,34, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981107,54, , ,0,1700,42, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981107,52, , ,0,1700,39, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981107,49, , ,0,1900,37, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981107,55, , ,0,2400,39, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981108,50, , ,0,2400,30, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981108,56, , ,0,1700,42, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981108,48, , ,0,1700,36, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981108,52, , ,0,1900,33, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981108,50, , ,0,2400,34, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981109,58, , ,0,2400,39, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981109,72, , ,0,1700,50, ,I,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981109,57, , ,0,1700,34, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981109,55, , ,0,1900,37, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981109,56, , ,0,2400,33, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981110,60, , ,0,2400,42, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981110,68, , ,0,1700,39, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981110,67, , ,0,1700,36, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981110,55, , ,0,1900,37, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981110,62, , ,0,2400,33, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981111,70, , ,0,2400,47, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981111,70, , ,0,1700,52, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981111,70, , ,0,1700,46, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981111,70, , ,0,1900,37, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981111,70, , ,0,2400,36, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981112,59, , ,0,2400,41, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981112,59, , ,0,1700,37, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981112,54, , ,0,1700,36, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981112,65, , ,0,1900,38, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981112,56, , ,0,2400,32, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981113,57, , ,0,2400,44, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981113,58, , ,0,1700,38, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981113,56, , ,0,1700,36, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981113,59, , ,0,1900,39, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981113,56, , ,0,2400,35, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981114,64, , ,0,2400,39, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981114,57, , ,0,1700,41, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981114,61, , ,0,1700,37, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981114,57, , ,0,1900,39, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981114,61, , ,0,2400,33, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981115,65, , ,0,2400,46, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981115,62, , ,0,1700,47, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981115,62, , ,0,1700,45, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981115,63, , ,0,1900,39, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981115,65, , ,0,2400,39, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981116,59, , ,0,2400,38, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981116,68, , ,0,1700,34, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981116,59, , ,0,1700,32, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981116,64, , ,0,1900,33, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981116,57, , ,0,2400,30, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981117,65, , ,0,2400,43, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981117,70, , ,0,1700,36, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981117,61, , ,0,1700,42, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981117,57, , ,0,1900,34, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981117,65, , ,0,2400,40, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981118,56, , ,0,2400,40, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981118,58, ,I,0,1700,44, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981118,53, , ,0,1700,37, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981118,63, , ,0,1900,41, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981118,54, , ,0,2400,33, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981119,59, , ,0,2400,37, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981119,56, , ,0,1700,38, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981119,60, , ,0,1700,31, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981119,53, , ,0,1900,32, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981119,59, , ,0,2400,29, , ,0,2400
GHCND:USC00185111,LAUREL 3 W MD US,121.9,39.1,-76.9,19981120,66, , ,0,2400,38, , ,0,2400
GHCND:USC00180193,ANNAPOLIS POLICE BAR MD US,7.6,38.98333,-76.5,19981120,68, , ,0,1700,52, , ,0,1700
GHCND:USC00187705,ROCKVILLE 1 NE MD US,134.1,39.1,-77.1,19981120,66, , ,0,1700,43, , ,0,1700
GHCND:USC00448737,VIENNA VA US,127.4,38.88333,-77.25,19981120,58, , ,0,1900,37, , ,0,1900
GHCND:USW00093721,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.16667,-76.68333,19981120,66, , ,0,2400,43, , ,0,2400
